Step        Temp           TotEng       E_pair      PotEng      KinEng
 1981000    374.95732   -29.072092   -29.314427   -29.314427   0.24233519 
 1982000    336.69257   -29.063785   -29.281389   -29.281389   0.21760465 
 1983000    336.40719   -29.197575   -29.414995   -29.414995   0.21742021 
 1984000    371.67075   -29.203606   -29.443817   -29.443817   0.24021107 
 1985000    341.18871   -28.887911   -29.108421   -29.108421   0.22051051 
 1986000    386.31918   -28.908149   -29.157827   -29.157827   0.24967837 
 1987000    327.88011   -29.051753   -29.263662   -29.263662   0.21190916 
 1988000    332.93058   -29.056347   -29.271521   -29.271521   0.21517328 
 1989000    324.84562   -29.039403   -29.249351   -29.249351   0.20994796 
 1990000    320.45096   -29.118684   -29.325791   -29.325791   0.20710769 
 1991000     324.0392   -29.094537   -29.303964   -29.303964   0.20942677 
 1992000     367.9892   -29.142763   -29.380595   -29.380595   0.23783169 
 1993000    285.44435   -29.107634   -29.292117   -29.292117   0.18448289 
 1994000    300.72176   -29.049144   -29.243501   -29.243501   0.19435669 
 1995000    329.34905   -29.181114   -29.393973   -29.393973   0.21285853 
 1996000     323.0368   -29.174808   -29.383587   -29.383587   0.20877892 
 1997000    335.77115   -29.206323   -29.423332   -29.423332   0.21700914 
 1998000    329.47303   -29.074855   -29.287794   -29.287794   0.21293866 
 1999000    329.01901   -29.067443   -29.280088   -29.280088   0.21264522 
 2000000    319.37647   -29.149714   -29.356127   -29.356127   0.20641324 
 2001000    264.06969   -28.902636   -29.073304   -29.073304   0.17066843 
 2002000     297.6825    -29.21851   -29.410902   -29.410902   0.19239241 
 2003000    338.69475   -29.125906   -29.344805   -29.344805   0.21889866 
 2004000    287.34922   -29.279602   -29.465316   -29.465316   0.18571401 
 2005000    313.16048   -29.295466   -29.497861   -29.497861   0.20239585 
 2006000    323.38339   -29.072668   -29.281671   -29.281671   0.20900292 
 2007000    292.19886    -29.20874   -29.397589   -29.397589   0.18884834 
 2008000    321.34875   -29.043008   -29.250696   -29.250696   0.20768793 
 2009000    303.23742   -29.275503   -29.471486   -29.471486   0.19598256 
 2010000    260.98815   -29.292787   -29.461464   -29.461464   0.16867683 
 2011000    292.21364   -29.339857   -29.528715   -29.528715   0.18885788 
 2012000    245.97457   -29.185472   -29.344446   -29.344446   0.15897354 
 2013000    264.22303   -29.214108   -29.384876   -29.384876   0.17076754 
 2014000    278.33647   -29.264692   -29.444581   -29.444581   0.17988906 
 2015000    246.65964   -29.256924    -29.41634    -29.41634   0.15941631 
 2016000    253.27468   -29.251822   -29.415513   -29.415513   0.16369161 
 2017000    249.22757   -29.270512   -29.431588   -29.431588   0.16107596 
 2018000    245.62626   -29.260231    -29.41898    -29.41898   0.15874843 
 2019000    230.50068   -29.339112   -29.488085   -29.488085   0.14897275 
 2020000    237.18456   -29.304743   -29.458036   -29.458036   0.15329255 
 2021000    228.13556   -29.290003   -29.437448   -29.437448   0.14744418 
 2022000    251.48234   -29.292834   -29.455368   -29.455368   0.16253322 
 2023000    218.43824   -29.342551   -29.483728   -29.483728   0.14117679 
 2024000    215.64535   -29.365303   -29.504675   -29.504675   0.13937175 
 2025000    238.26689   -29.365625   -29.519617   -29.519617   0.15399206 
 2026000    222.69051   -29.247712   -29.391637   -29.391637   0.14392504 
 2027000    219.36465   -29.334536   -29.476312   -29.476312   0.14177553 
 2028000    244.79753   -29.188617    -29.34683    -29.34683   0.15821282 
 2029000    223.02337   -29.276594   -29.420734   -29.420734   0.14414016 
 2030000     209.9433   -29.302315   -29.438002   -29.438002   0.13568651 
 2031000    203.98944   -29.301882   -29.433721   -29.433721   0.13183852 
 2032000    214.59137   -29.271796   -29.410486   -29.410486   0.13869056 
 2033000    200.32788   -29.251185   -29.380657   -29.380657   0.12947205 
 2034000    184.88067   -29.385537   -29.505026   -29.505026   0.11948851 
 2035000    182.94326   -29.375578   -29.493815   -29.493815   0.11823636 
 2036000    189.86387   -29.293412   -29.416121   -29.416121   0.12270916 
 2037000    213.38281   -29.386709   -29.524618   -29.524618   0.13790947 
 2038000    180.34423   -29.354215   -29.470772   -29.470772   0.11655661 
 2039000    189.66412   -29.213883   -29.336463   -29.336463   0.12258006 
 2040000     179.8223   -29.339551    -29.45577    -29.45577   0.11621928 
 2041000    157.75127   -29.302538   -29.404492   -29.404492   0.10195476 
 2042000    183.24829   -29.423195   -29.541629   -29.541629    0.1184335 
 2043000    170.81136   -29.423004     -29.5334     -29.5334    0.1103955 
 2044000     165.9207   -29.344644   -29.451878   -29.451878   0.10723467 
 2045000    161.77623   -29.341509   -29.446065   -29.446065    0.1045561 
 2046000    149.64654   -29.348306   -29.445023   -29.445023   0.09671667 
 2047000    163.98109   -29.316904   -29.422885   -29.422885    0.1059811 
 2048000    156.62677   -29.414371   -29.515599   -29.515599     0.101228 
 2049000    158.89198   -29.376384   -29.479076   -29.479076     0.102692 
 2050000    155.07161   -29.419691   -29.519914   -29.519914   0.10022289 
 2051000    150.90693   -29.383001   -29.480532   -29.480532  0.097531256 
 2052000    151.76165   -29.373394   -29.471478   -29.471478  0.098083662 
 2053000    127.47164   -29.368408   -29.450793   -29.450793  0.082385011 
 2054000    134.87152     -29.4235   -29.510667   -29.510667  0.087167564 
 2055000    137.53521   -29.455988   -29.544877   -29.544877  0.088889108 
 2056000    128.65574   -29.470576   -29.553727   -29.553727  0.083150295 
 2057000    132.79591   -29.442195   -29.528021   -29.528021  0.085826091 
 2058000    130.30886   -29.393841    -29.47806    -29.47806   0.08421871 
 2059000     109.1734   -29.421577   -29.492136   -29.492136  0.070558845 
 2060000    124.88292   -29.491375   -29.572087   -29.572087  0.080711923 
 2061000    120.39741   -29.502086   -29.579899   -29.579899  0.077812932 
 2062000    116.43213    -29.44757    -29.52282    -29.52282  0.075250171 
 2063000    101.21798   -29.438176   -29.503593   -29.503593  0.065417255 
 2064000    116.43731   -29.422055   -29.497308   -29.497308  0.075253515 
 2065000     117.5719   -29.451851   -29.527838   -29.527838  0.075986805 
 2066000     103.7164   -29.475213   -29.542245   -29.542245  0.067031985 
 2067000    101.31806   -29.472174   -29.537656   -29.537656  0.065481937 
 2068000     88.66736   -29.464493   -29.521799   -29.521799  0.057305779 
 2069000    93.895354   -29.485251   -29.545936   -29.545936  0.060684636 
 2070000    92.592633   -29.471472   -29.531314   -29.531314  0.059842686 
 2071000    90.930112   -29.486019   -29.544787   -29.544787  0.058768197 
 2072000    71.220013   -29.451109   -29.497139   -29.497139  0.046029546 
 2073000    82.993074   -29.486736   -29.540375   -29.540375  0.053638484 
 2074000    66.212331   -29.507407     -29.5502     -29.5502  0.042793077 
 2075000     89.18288   -29.491448   -29.549087   -29.549087   0.05763896 
 2076000    74.615101   -29.512687   -29.560911   -29.560911  0.048223794 
 2077000    65.686069   -29.516152   -29.558605   -29.558605  0.042452954 
 2078000    68.176871   -29.529282   -29.573345   -29.573345  0.044062761 
 2079000    66.022239   -29.517313   -29.559983   -29.559983  0.042670221 
 2080000    60.457392   -29.552859   -29.591933   -29.591933  0.039073656 
 2081000    57.253041   -29.502305   -29.539308   -29.539308  0.037002682 
 2082000    53.420929   -29.515322   -29.549848   -29.549848  0.034525985 
 2083000    55.050782   -29.532519   -29.568098   -29.568098   0.03557936 
 2084000    50.811537   -29.545982   -29.578821   -29.578821  0.032839533 
 2085000    44.167392   -29.525617   -29.554163   -29.554163  0.028545417 
 2086000    46.833307   -29.543109   -29.573377   -29.573377    0.0302684 
 2087000    41.878804   -29.553797   -29.580863   -29.580863  0.027066302 
 2088000    39.811019   -29.563273   -29.589003   -29.589003   0.02572989 
 2089000    32.655856   -29.545311   -29.566416   -29.566416  0.021105503 
 2090000    28.913775   -29.561642   -29.580329   -29.580329  0.018686994 
 2091000    30.023239   -29.567456    -29.58686    -29.58686  0.019404041 
 2092000    24.971299   -29.573693   -29.589832   -29.589832  0.016138969 
 2093000    22.592078   -29.574076   -29.588678   -29.588678  0.014601277 
 2094000    19.128054    -29.58089   -29.593252   -29.593252  0.012362475 
 2095000    15.445185   -29.586385   -29.596367   -29.596367 0.0099822344 
 2096000    11.858248   -29.585015   -29.592679   -29.592679 0.0076639945 
 2097000     8.506568   -29.589601   -29.595099   -29.595099 0.0054978011 
 2098000    6.4143265   -29.593917   -29.598063   -29.598063 0.0041455839 
 2099000    2.9846669   -29.599428   -29.601357   -29.601357 0.0019289924 
 2100000    0.2823784   -29.602733   -29.602915   -29.602915 0.00018250136 
 2100078  0.040191252   -29.602907   -29.602933   -29.602933 2.5975635e-05 
